Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,Ab10_Pseudo_Copy_Number,K10L2_Pseudo_Copy_Number,BChrom_Pseudo_Copy_Number
SEEDGWAS4227.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006889,NA,Landrace,Unknown,Unknown,25.33333333,-105.7333333,1816,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.010406576,NA,0.026847914,NA
SEEDGWAS4228.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006900,NA,Landrace,Unknown,Unknown,25.21539,-106.567942,1830,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.010744127,NA,0.028759204,NA
SEEDGWAS4229.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006980,NA,Landrace,Unknown,Unknown,22.790665,-103.566312,1939,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008747702,NA,NA,NA
SEEDGWAS423.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012125,NA,Landrace,Unknown,Unknown,-21.550444,-64.126759,1177,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012502083,NA,NA,NA
SEEDGWAS4230.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007011,NA,Landrace,Unknown,Unknown,23.63333333,-102.9833333,2126,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010281217,NA,NA,NA
SEEDGWAS4231.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007950,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1948,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,0.029699409,0.019164684,NA,0.029699409
SEEDGWAS4232.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007956,NA,Landrace,Unknown,Unknown,26.83333333,-107.0666667,2411,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,0.121519972,NA,0.032788417,0.121519972
SEEDGWAS4233.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008085,NA,Landrace,Unknown,Unknown,19.9,-102.1666667,1704,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00990949,NA,NA,NA
SEEDGWAS4234.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009162,NA,Landrace,Unknown,Unknown,24.892673,-106.384789,1174,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011789965,NA,NA,NA
SEEDGWAS4235.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010476,NA,Landrace,Unknown,Unknown,20.95,-101.4166667,1778,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.034177417,NA,0.035155372,0.034177417
SEEDGWAS4236.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010618,NA,Landrace,Unknown,Unknown,20.93333333,-103.0166667,1806,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010228735,NA,NA,NA
SEEDGWAS4237.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011682,NA,Landrace,Unknown,Unknown,21.407676,-101.895629,1886,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.009599367,NA,0.029955224,NA
SEEDGWAS4238.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011944,NA,Landrace,Unknown,Unknown,22.787547,-103.565458,1932,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013121581,NA,NA,NA
SEEDGWAS4239.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013032,NA,Landrace,Unknown,Unknown,-37.8,-72.71666667,89,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010504219,NA,NA,NA
SEEDGWAS4240.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013970,NA,Landrace,Unknown,Unknown,19.03333333,-98.05,2375,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010743025,NA,NA,NA
SEEDGWAS4241.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014572,NA,Landrace,Unknown,Unknown,21.36666667,-101.9166667,1873,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01153652,NA,NA,NA
SEEDGWAS4242.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015567,NA,Landrace,Unknown,Unknown,15.101192,-91.145114,2136,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011846688,NA,NA,NA
SEEDGWAS4243.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015710,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2085,NA,NA,NA,NA,N10,NA,Ambiguous,Yes,Low,0.037274113,NA,NA,0.037274113
SEEDGWAS4244.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015906,NA,Landrace,Unknown,Unknown,23.822117,-103.049823,1863,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010571667,NA,NA,NA
SEEDGWAS4245.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016503,NA,Landrace,Unknown,Unknown,21.36666667,-101.9166667,1873,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010080671,NA,NA,NA
SEEDGWAS4246.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016504,NA,Landrace,Unknown,Unknown,22.019435,-104.045528,1474,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010841695,NA,NA,NA
SEEDGWAS4247.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015956,NA,Landrace,Unknown,Unknown,21.0375,-101.4913889,1829,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.035325196,NA,0.029122641,0.035325196
SEEDGWAS4249.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017155,NA,Landrace,Unknown,Unknown,20.93333333,-103.0166667,1806,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.010960673,NA,0.025088715,NA
SEEDGWAS425.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012219,NA,Landrace,Unknown,Unknown,-14.16083,-67.157499,176,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,0.010887171,0.017649717,NA,NA
SEEDGWAS4250.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017494,NA,Landrace,Unknown,Unknown,20.78333333,-102.95,1676,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.031271769,NA,NA,0.031271769
SEEDGWAS4251.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017598,NA,Landrace,Unknown,Unknown,19.967035,-97.597842,1500,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01207767,NA,NA,NA
SEEDGWAS4253.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018106,NA,Landrace,Unknown,Unknown,15.43333333,-92.11666667,994,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01250257,NA,NA,NA
SEEDGWAS4254.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018587,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2112,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.033014656,NA,NA,0.033014656
SEEDGWAS4255.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018605,NA,Landrace,Unknown,Unknown,21.346262,-101.898704,1887,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012266198,NA,NA,NA
SEEDGWAS4257.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018702,NA,Landrace,Unknown,Unknown,22.441097,-103.127559,1955,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010883369,NA,NA,NA
SEEDGWAS4258.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018734,NA,Landrace,Unknown,Unknown,22.46666667,-103,2025,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.043417117,NA,NA,0.043417117
SEEDGWAS4259.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018822,NA,Landrace,Unknown,Unknown,21.48333333,-101.1666667,2061,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.008721596,NA,0.027090158,NA
SEEDGWAS426.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012283,NA,Landrace,Unknown,Unknown,8.603308,-71.163609,1826,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009386401,NA,NA,NA
SEEDGWAS4260.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019130,NA,Landrace,Unknown,Unknown,20.81666667,-102.6666667,2017,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010906816,NA,NA,NA
SEEDGWAS4262.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019232,NA,Landrace,Unknown,Unknown,19.86666667,-97.58333333,1837,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011824515,NA,NA,NA
SEEDGWAS4263.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019422,NA,Landrace,Unknown,Unknown,15.43333333,-92.11666667,994,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010279183,NA,NA,NA
SEEDGWAS4264.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019477,NA,Landrace,Unknown,Unknown,21.073593,-101.541904,1861,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.009783546,NA,0.045991628,NA
SEEDGWAS4265.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022884,NA,Landrace,Unknown,Unknown,20.926311,-101.284292,1853,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.032480344,NA,NA,0.032480344
SEEDGWAS4266.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021153,NA,Landrace,Unknown,Unknown,22.875871,-102.622283,2274,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012483772,NA,NA,NA
SEEDGWAS4267.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021208,NA,Landrace,Unknown,Unknown,19.2,-98.8,2428,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013958002,NA,NA,NA
SEEDGWAS4268.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022172,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0852584,NA,NA,0.0852584
SEEDGWAS4269.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022173,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.09265269,NA,NA,0.09265269
SEEDGWAS427.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012293,NA,Landrace,Unknown,Unknown,7.491857,-65.175889,27,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.014067486,0.017906173,NA,NA
SEEDGWAS4270.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022174,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.082717553,NA,NA,0.082717553
SEEDGWAS4271.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023495,NA,Landrace,Unknown,Unknown,-38.16666667,-62.38333333,215,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013089753,NA,NA,NA
SEEDGWAS4272.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024481,NA,Landrace,Unknown,Unknown,-26.081481,-65.383235,881,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009891444,NA,NA,NA
SEEDGWAS4273.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024011,NA,Landrace,Unknown,Unknown,29.375447,-107.74083,2162,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.140513395,NA,NA,0.140513395
SEEDGWAS4274.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016482,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011876854,NA,NA,NA
SEEDGWAS4275.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025768,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015434753,NA,NA,NA
SEEDGWAS4276.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000008,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008600732,NA,NA,NA
SEEDGWAS4277.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000042,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00710359,NA,NA,NA
SEEDGWAS4278.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000071,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009900095,NA,NA,NA
SEEDGWAS4279.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000077,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007513849,NA,NA,NA
SEEDGWAS428.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013372,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009959798,NA,NA,NA
SEEDGWAS4280.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000080,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.008702348,NA,0.052103811,NA
SEEDGWAS4281.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000083,NA,Landrace,Unknown,Unknown,18.627026,-97.407682,2007,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012544584,NA,NA,NA
SEEDGWAS4282.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000094,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008498108,NA,NA,NA
SEEDGWAS4283.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000101,NA,Landrace,Unknown,Unknown,16.58333333,-94.6,74,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008823998,NA,NA,NA
SEEDGWAS4284.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000142,NA,Landrace,Unknown,Unknown,18.6781,-103.661841,23,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006708418,NA,NA,NA
SEEDGWAS4285.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000171,NA,Landrace,Unknown,Unknown,19.98333333,-102.3,1568,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.005580555,NA,NA,NA
SEEDGWAS4286.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000239,NA,Landrace,Unknown,Unknown,18.483431,-97.427292,1677,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.007175337,NA,0.026222272,NA
SEEDGWAS4287.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000258,NA,Landrace,Unknown,Unknown,17.4311111,-96.93361111,2188,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008933851,NA,NA,NA
SEEDGWAS4288.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000283,NA,Landrace,Unknown,Unknown,20.765746,-100.050632,1944,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.010731789,NA,0.03201023,NA
SEEDGWAS4289.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000287,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Ambiguous,Neither,0.026660487,NA,NA,NA
SEEDGWAS429.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013479,NA,Landrace,Unknown,Unknown,-25,-60,112,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011569405,NA,NA,NA
SEEDGWAS4290.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000288,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.005594813,NA,NA,NA
SEEDGWAS4291.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000294,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.042053644,NA,0.038082775,0.042053644
SEEDGWAS4292.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000335,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006718288,NA,NA,NA
SEEDGWAS4293.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000342,NA,Landrace,Unknown,Unknown,19.88333333,-103.5833333,1364,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.054686835,NA,NA,0.054686835
SEEDGWAS4294.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000383,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006718775,NA,NA,NA
SEEDGWAS4295.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000544,NA,Landrace,Unknown,Unknown,20.2,-100.15,2597,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007826186,NA,NA,NA
SEEDGWAS4296.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000548,NA,Landrace,Unknown,Unknown,20.7,-99.8,2039,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,0.051689068,0.020891874,NA,0.051689068
SEEDGWAS4297.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000554,NA,Landrace,Unknown,Unknown,21.01666667,-101.25,2064,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.036104326,NA,NA,0.036104326
SEEDGWAS4298.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000556,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006947976,NA,NA,NA
SEEDGWAS4299.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000568,NA,Landrace,Unknown,Unknown,20.375341,-104.69997,1441,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006921815,NA,NA,NA
SEEDGWAS43.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000720,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.03212255,NA,NA,0.03212255
SEEDGWAS430.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013556,NA,Landrace,Unknown,Unknown,20.3,-76.21666667,102,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.057921338,NA,NA,0.057921338
SEEDGWAS4300.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000584,NA,Landrace,Unknown,Unknown,21.18333333,-102.85,1794,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.009490554,0.012894836,NA,NA
SEEDGWAS4301.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000588,NA,Landrace,Unknown,Unknown,22.36666667,-105.5333333,7,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.165398454,NA,NA,0.165398454
SEEDGWAS4302.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000592,NA,Landrace,Unknown,Unknown,22.36666667,-103.2,1841,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.029221792,NA,NA,0.029221792
SEEDGWAS4303.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000602,NA,Landrace,Unknown,Unknown,20.321879,-103.180173,1606,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008501233,NA,NA,NA
SEEDGWAS4304.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000603,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008944103,NA,NA,NA
SEEDGWAS4305.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000609,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008175593,NA,NA,NA
SEEDGWAS4306.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000662,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008349258,NA,NA,NA
SEEDGWAS4307.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000664,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.008178424,0.02071568,NA,NA
SEEDGWAS4308.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000675,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.027344452,NA,0.049571235,0.027344452
SEEDGWAS4309.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000678,NA,Landrace,Unknown,Unknown,18.75027778,-97.24166667,1414,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.011902072,NA,0.028216824,NA
SEEDGWAS431.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013794,NA,Landrace,Unknown,Unknown,16.733674,-93.154318,747,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011810973,NA,NA,NA
SEEDGWAS4310.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000715,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010677245,NA,NA,NA
SEEDGWAS4311.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000852,NA,Landrace,Unknown,Unknown,25.01805556,-100.6222222,1884,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,0.055849309,NA,0.028037293,0.055849309
SEEDGWAS4312.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000853,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.009783233,0.024683274,NA,NA
SEEDGWAS4313.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001062,NA,Landrace,Unknown,Unknown,21.18333333,-102.85,1794,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.006695152,NA,0.049768914,NA
SEEDGWAS4314.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001375,NA,Landrace,Unknown,Unknown,19.254898,-99.617446,2646,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006210847,NA,NA,NA
SEEDGWAS4315.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001376,NA,Landrace,Unknown,Unknown,19.286184,-99.570871,2597,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008308676,NA,NA,NA
SEEDGWAS4316.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001389,NA,Landrace,Unknown,Unknown,20.14,-99.83,2378,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00892736,NA,NA,NA
SEEDGWAS4317.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001390,NA,Landrace,Unknown,Unknown,19.621178,-99.152393,2259,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008151885,NA,NA,NA
SEEDGWAS4318.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001395,NA,Landrace,Unknown,Unknown,19.412596,-100.121224,2568,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006695449,NA,NA,NA
SEEDGWAS4319.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001399,NA,Landrace,Unknown,Unknown,19.71666667,-99.93333333,2562,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.005335256,0.018932329,NA,NA
SEEDGWAS432.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014033,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.01020087,NA,0.030659596,NA
SEEDGWAS4320.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001402,NA,Landrace,Unknown,Unknown,19.83333333,-99.2,2264,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008315225,NA,NA,NA
SEEDGWAS4321.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001404,NA,Landrace,Unknown,Unknown,19.260089,-100.026879,2317,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008615956,NA,NA,NA
SEEDGWAS4322.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001409,NA,Landrace,Unknown,Unknown,19.73333333,-99.23333333,2392,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.009158908,NA,0.035413708,NA
SEEDGWAS4323.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001416,NA,Landrace,Unknown,Unknown,19.329278,-98.565183,2605,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010460321,NA,NA,NA
SEEDGWAS4324.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001433,NA,Landrace,Unknown,Unknown,19.06,-97.96,2339,NA,NA,NA,NA,N10,NA,Ambiguous,No,Neither,0.006506669,NA,NA,NA
SEEDGWAS4325.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001464,NA,Landrace,Unknown,Unknown,19.91666667,-102,2011,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,0.10772794,0.021216832,NA,0.10772794
SEEDGWAS4326.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001467,NA,Landrace,Unknown,Unknown,19.652002,-100.593265,2180,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.007227126,NA,0.024099946,NA
SEEDGWAS4327.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001473,NA,Landrace,Unknown,Unknown,19.43333333,-100.3833333,1785,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.026300001,NA,NA,0.026300001
SEEDGWAS4328.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001475,NA,Landrace,Unknown,Unknown,19.998739,-102.696335,1541,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00928204,NA,NA,NA
SEEDGWAS4329.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001481,NA,Landrace,Unknown,Unknown,19.779325,-101.170589,1858,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006632923,NA,NA,NA
SEEDGWAS433.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014063,NA,Landrace,Unknown,Unknown,18.584597,-74.273742,582,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.011148563,0.019889578,NA,NA
SEEDGWAS4330.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001482,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.005793519,NA,NA,NA
SEEDGWAS4331.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001489,NA,Landrace,Unknown,Unknown,24.766667,-104.466667,1750,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007446669,NA,NA,NA
SEEDGWAS4332.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001501,NA,Landrace,Unknown,Unknown,23.16,-102.8,2122,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007680372,NA,NA,NA
SEEDGWAS4333.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001503,NA,Landrace,Unknown,Unknown,22.199415,-102.310212,1930,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00785161,0.018421488,NA,NA
