Name,Mean,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Copy,CDH
SEEDGWAS4168.RN,0.056729653,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016199,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4171.RN,0.055513393,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017472,NA,Landrace,Unknown,Unknown,18.95,-98.97,1645,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4173.RN,0.05638544,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017484,NA,Landrace,Unknown,Unknown,18.73333333,-102.7833333,923,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4182.RN,0.041751353,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019205,NA,Landrace,Unknown,Unknown,20.81666667,-102.6666667,2017,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4186.RN,0.035752274,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021044,NA,Landrace,Unknown,Unknown,22.48333333,-102.3333333,2049,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4187.RN,0.183391667,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021156,NA,Landrace,Unknown,Unknown,29.375447,-107.74083,2162,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4199.RN,0.032396179,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023841,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4201.RN,0.049951642,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023852,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4209.RN,0.026529079,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025059,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4214.RN,0.056310885,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000395,NA,Landrace,Unknown,Unknown,28.05,-105.3333333,1208,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4215.RN,0.052120622,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000605,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4217.RN,0.056817726,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001459,NA,Landrace,Unknown,Unknown,19.83333333,-101.0166667,1843,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4224.RN,0.033941773,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006802,NA,Landrace,Unknown,Unknown,28.611505,-105.97864,1425,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4226.RN,0.031270585,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006886,NA,Landrace,Unknown,Unknown,25.33333333,-105.7333333,1816,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4231.RN,0.029699409,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007950,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1948,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4232.RN,0.121519972,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007956,NA,Landrace,Unknown,Unknown,26.83333333,-107.0666667,2411,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4235.RN,0.034177417,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010476,NA,Landrace,Unknown,Unknown,20.95,-101.4166667,1778,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4243.RN,0.037274113,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015710,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2085,NA,NA,NA,NA,N10,NA,Ambiguous,Yes,Low,Experimental,BChr
SEEDGWAS4247.RN,0.035325196,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015956,NA,Landrace,Unknown,Unknown,21.0375,-101.4913889,1829,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4250.RN,0.031271769,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017494,NA,Landrace,Unknown,Unknown,20.78333333,-102.95,1676,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4254.RN,0.033014656,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018587,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2112,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4258.RN,0.043417117,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018734,NA,Landrace,Unknown,Unknown,22.46666667,-103,2025,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4265.RN,0.032480344,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022884,NA,Landrace,Unknown,Unknown,20.926311,-101.284292,1853,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4268.RN,0.0852584,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022172,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4269.RN,0.09265269,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022173,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4270.RN,0.082717553,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022174,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4273.RN,0.140513395,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024011,NA,Landrace,Unknown,Unknown,29.375447,-107.74083,2162,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4291.RN,0.042053644,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000294,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4293.RN,0.054686835,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000342,NA,Landrace,Unknown,Unknown,19.88333333,-103.5833333,1364,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4296.RN,0.051689068,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000548,NA,Landrace,Unknown,Unknown,20.7,-99.8,2039,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
SEEDGWAS4297.RN,0.036104326,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000554,NA,Landrace,Unknown,Unknown,21.01666667,-101.25,2064,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS43.RN,0.03212255,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000720,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS430.RN,0.057921338,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013556,NA,Landrace,Unknown,Unknown,20.3,-76.21666667,102,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4301.RN,0.165398454,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000588,NA,Landrace,Unknown,Unknown,22.36666667,-105.5333333,7,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4302.RN,0.029221792,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000592,NA,Landrace,Unknown,Unknown,22.36666667,-103.2,1841,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4308.RN,0.027344452,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000675,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4311.RN,0.055849309,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000852,NA,Landrace,Unknown,Unknown,25.01805556,-100.6222222,1884,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4325.RN,0.10772794,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001464,NA,Landrace,Unknown,Unknown,19.91666667,-102,2011,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
SEEDGWAS4327.RN,0.026300001,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001473,NA,Landrace,Unknown,Unknown,19.43333333,-100.3833333,1785,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4338.RN,0.062049342,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001532,NA,Landrace,Unknown,Unknown,20.560425,-100.460026,1807,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4347.RN,0.048753805,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001614,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4350.RN,0.029200932,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001640,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4356.RN,0.032751992,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001665,NA,Landrace,Unknown,Unknown,22.26916667,-100.7558333,2209,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4358.RN,0.031463786,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001732,NA,Landrace,Unknown,Unknown,19.93333333,-103.7333333,2161,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4363.RN,0.027735229,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001912,NA,Landrace,Unknown,Unknown,19.761657,-97.231739,1882,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4366.RN,0.032534383,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001942,NA,Landrace,Unknown,Unknown,18.75,-99.66666667,1617,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4369.RN,0.028917218,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002012,NA,Landrace,Unknown,Unknown,18.8,-99.22,1146,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4382.RN,0.054701589,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002612,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4387.RN,0.076200287,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005564,NA,Landrace,Unknown,Unknown,19.691693,-101.082409,2004,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4388.RN,0.072083442,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005565,NA,Landrace,Unknown,Unknown,19.691693,-101.082409,2004,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4390.RN,0.032601402,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005584,NA,Landrace,Unknown,Unknown,19.82,-101.9,2329,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4397.RN,0.061473314,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005854,NA,Landrace,Unknown,Unknown,17.447871,-97.216461,2094,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4400.RN,0.125099035,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005899,NA,Landrace,Unknown,Unknown,18.168377,-96.911836,1893,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4410.RN,0.036953648,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006075,NA,Landrace,Unknown,Unknown,17.19135,-97.957508,1656,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4419.RN,0.069518721,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006097,NA,Landrace,Unknown,Unknown,17.592724,-96.549449,2063,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4421.RN,0.127634976,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006757,NA,Landrace,Unknown,Unknown,29.21666667,-108.1166667,2097,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4422.RN,0.057847209,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006791,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1886,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4424.RN,0.132431096,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006817,NA,Landrace,Unknown,Unknown,26.83333333,-107.0666667,2411,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4426.RN,0.133129866,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006831,NA,Landrace,Unknown,Unknown,28.85,-107.75,1902,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4427.RN,0.028959347,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006834,NA,Landrace,Unknown,Unknown,28.85,-107.75,1902,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4428.RN,0.029082757,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006839,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1948,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4429.RN,0.032051783,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006851,NA,Landrace,Unknown,Unknown,26.03333333,-106.95,2586,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4430.RN,0.031825092,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006855,NA,Landrace,Unknown,Unknown,26.03333333,-106.95,2586,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4431.RN,0.032839274,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006858,NA,Landrace,Unknown,Unknown,26.100125,-106.964272,2372,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4432.RN,0.050109816,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006865,NA,Landrace,Unknown,Unknown,28.492774,-107.305103,2108,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4433.RN,0.04863156,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006888,NA,Landrace,Unknown,Unknown,25.33333333,-105.7333333,1816,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4435.RN,0.084346039,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006912,NA,Landrace,Unknown,Unknown,24.21666667,-104.7666667,2167,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4436.RN,0.049577394,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006921,NA,Landrace,Unknown,Unknown,23.480832,-104.393881,1406,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4446.RN,0.03823263,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006987,NA,Landrace,Unknown,Unknown,22.637382,-103.685704,1890,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4448.RN,0.025602833,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006989,NA,Landrace,Unknown,Unknown,22.3,-103.55,2190,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4454.RN,0.026329661,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007009,NA,Landrace,Unknown,Unknown,23.63333333,-102.9833333,2126,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4455.RN,0.050568578,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007010,NA,Landrace,Unknown,Unknown,23.63333333,-102.9833333,2126,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4480.RN,0.035599355,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007725,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4488.RN,0.057325763,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007933,NA,Landrace,Unknown,Unknown,29.21666667,-108.1166667,2097,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4489.RN,0.050148643,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007956,NA,Landrace,Unknown,Unknown,26.83333333,-107.0666667,2411,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4491.RN,0.056876518,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007978,NA,Landrace,Unknown,Unknown,26.035565,-106.302375,2953,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4529.RN,0.02676356,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008552,NA,Landrace,Unknown,Unknown,19.56,-99.76,2549,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4544.RN,0.054662858,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009113,NA,Landrace,Unknown,Unknown,17.186388,-96.172744,1180,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4547.RN,0.069996027,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010230,NA,Landrace,Unknown,Unknown,18.89488,-98.45563,1863,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4552.RN,0.030951146,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010436,NA,Landrace,Unknown,Unknown,19.16666667,-98.83333333,2560,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4555.RN,0.031793181,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010601,NA,Landrace,Unknown,Unknown,23.63333333,-103.65,2341,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4565.RN,0.024855212,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011262,NA,Landrace,Unknown,Unknown,21.46666667,-100.8666667,2062,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4577.RN,0.028911642,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011771,NA,Landrace,Unknown,Unknown,17.26968,-97.692737,2096,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4580.RN,0.030877596,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011873,NA,Landrace,Unknown,Unknown,19.35,-98.16666667,2297,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4584.RN,0.059153044,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011944,NA,Landrace,Unknown,Unknown,22.787547,-103.565458,1932,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4586.RN,0.032481377,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013080,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4587.RN,0.103300623,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013080,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4588.RN,0.142035964,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013088,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4589.RN,0.030333293,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013470,NA,Landrace,Unknown,Unknown,-26.93333333,-60.05,87,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4596.RN,0.031829305,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013950,NA,Landrace,Unknown,Unknown,17.545934,-97.423952,2273,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4597.RN,0.117126095,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013951,NA,Landrace,Unknown,Unknown,16.28333333,-96.58333333,1671,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4606.RN,0.041211213,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014391,NA,Landrace,Unknown,Unknown,21.151459,-100.325052,2116,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4627.RN,0.059530658,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015085,NA,Landrace,Unknown,Unknown,-35.58333333,-71.75,76,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4628.RN,0.050228057,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015643,NA,Landrace,Unknown,Unknown,22.031961,-100.21527,1057,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4629.RN,0.126173713,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015710,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2085,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4641.RN,0.05413195,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015795,NA,Landrace,Unknown,Unknown,17.53333333,-97.35,2187,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4657.RN,0.115614645,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017437,NA,Landrace,Unknown,Unknown,17.66666667,-97.48333333,2188,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4661.RN,0.129220004,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022802,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2112,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4662.RN,0.104418985,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022810,NA,Landrace,Unknown,Unknown,29.375447,-107.74083,2162,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4663.RN,0.034854264,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022828,NA,Landrace,Unknown,Unknown,21.836255,-101.991028,1998,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4677.RN,0.029113249,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016053,NA,Landrace,Unknown,Unknown,18.56666667,-97.55,1813,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4681.RN,0.030701734,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016077,NA,Landrace,Unknown,Unknown,24.88333333,-103.7,1578,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4685.RN,0.030939526,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017096,NA,Landrace,Unknown,Unknown,17.45,-97.21666667,2083,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4688.RN,0.063931154,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017144,NA,Landrace,Unknown,Unknown,20.6,-102.2166667,2066,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4697.RN,0.029442753,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017198,NA,Landrace,Unknown,Unknown,16.75,-92.63333333,2126,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4706.RN,0.030936042,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017260,NA,Landrace,Unknown,Unknown,19.583333,-97.6,2418,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4707.RN,0.022225755,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017265,NA,Landrace,Unknown,Unknown,21.65,-101.5,2325,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4708.RN,0.048522245,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017268,NA,Landrace,Unknown,Unknown,20.6,-102.2166667,2066,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4726.RN,0.112520458,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018540,NA,Landrace,Unknown,Unknown,-22.490253,-68.954174,2231,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4729.RN,0.050419146,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018597,NA,Landrace,Unknown,Unknown,21.327069,-101.96193,1866,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4742.RN,0.039998626,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018734,NA,Landrace,Unknown,Unknown,22.46666667,-103,2025,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4743.RN,0.030181164,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018771,NA,Landrace,Unknown,Unknown,20.15,-98.2,2220,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4756.RN,0.07355534,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019198,NA,Landrace,Unknown,Unknown,21.004059,-102.375272,1884,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4777.RN,0.053838113,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019523,NA,Landrace,Unknown,Unknown,19.76666667,-97.25,1888,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4778.RN,0.027644936,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019528,NA,Landrace,Unknown,Unknown,19.812923,-97.381224,1978,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
