"","Name","Data_Source","Accession","Group","Maize_Type","Ab10_Status","B_Chrom_Status","Latitude","Longitude","Altitude","DTA_BLUP","DTS_BLUP","PH_BLUP","PresTiller_BLUP","KMeans_Chr10Class","RF_Ab10Class"
"2050","CIze29.1.RY","Romay_etal_2013","CIze29.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2051","CIze3.1.RY","Romay_etal_2013","CIze3.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2052","CIze317.1.RY","Romay_etal_2013","CIze317.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2053","CIze38.1.RY","Romay_etal_2013","CIze38.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2054","CIze40.1.RY","Romay_etal_2013","CIze40.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2055","CIze42.1.RY","Romay_etal_2013","CIze42.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2056","CIze44.1.RY","Romay_etal_2013","CIze44.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2057","CIze44.2.RY","Romay_etal_2013","CIze44.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2058","CIze44.3.RY","Romay_etal_2013","CIze44.3",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2059","CIze44.4.RY","Romay_etal_2013","CIze44.4",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2060","CIze45.1.RY","Romay_etal_2013","CIze45.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2061","CIze49.1.RY","Romay_etal_2013","CIze49.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2062","CIze64.1.RY","Romay_etal_2013","CIze64.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2063","CIze7.1.RY","Romay_etal_2013","CIze7.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2064","CIze7.2.RY","Romay_etal_2013","CIze7.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2065","CIze81.1.RY","Romay_etal_2013","CIze81.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2066","CIze82.1.RY","Romay_etal_2013","CIze82.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2067","CIze83.1.RY","Romay_etal_2013","CIze83.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2068","CIze85.1.RY","Romay_etal_2013","CIze85.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2069","CIze86.1.RY","Romay_etal_2013","CIze86.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2070","CIze88.1.RY","Romay_etal_2013","CIze88.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2071","CIze89.1.RY","Romay_etal_2013","CIze89.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2072","CIze90.1.RY","Romay_etal_2013","CIze90.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2073","CIze91.1.RY","Romay_etal_2013","CIze91.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2074","CIze91.2.RY","Romay_etal_2013","CIze91.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2075","CM105.1.RY","Romay_etal_2013","CM105.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2076","CM105.2.RY","Romay_etal_2013","CM105.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2077","CM174.1.RY","Romay_etal_2013","CM174.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2078","CM174.2.RY","Romay_etal_2013","CM174.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2079","CM37.1.RY","Romay_etal_2013","CM37.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2080","CM37.2.RY","Romay_etal_2013","CM37.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2081","CM7.1.RY","Romay_etal_2013","CM7.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2082","CM7.2.RY","Romay_etal_2013","CM7.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2083","CML10.1.RY","Romay_etal_2013","CML10.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2084","CML10.2.RY","Romay_etal_2013","CML10.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2085","CML101.1.RY","Romay_etal_2013","CML101.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2086","CML101(Krakowsky).1.RY","Romay_etal_2013","CML101(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2087","CML103.1.RY","Romay_etal_2013","CML103.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2088","CML103.2.RY","Romay_etal_2013","CML103.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2089","CML103.3.RY","Romay_etal_2013","CML103.3",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2090","CML103.4.RY","Romay_etal_2013","CML103.4",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2091","CML103.5.RY","Romay_etal_2013","CML103.5",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2092","CML103.6.RY","Romay_etal_2013","CML103.6",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2093","CML103.7.RY","Romay_etal_2013","CML103.7",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2094","CML107.1.RY","Romay_etal_2013","CML107.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2095","CML108.1.RY","Romay_etal_2013","CML108.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2096","CML108.2.RY","Romay_etal_2013","CML108.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2097","CML11.1.RY","Romay_etal_2013","CML11.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2098","CML11.2.RY","Romay_etal_2013","CML11.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2099","CML115.1.RY","Romay_etal_2013","CML115.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2100","CML116.1.RY","Romay_etal_2013","CML116.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2101","CML116(Krakowsky).1.RY","Romay_etal_2013","CML116(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2102","CML118.1.RY","Romay_etal_2013","CML118.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2103","CML121.1.RY","Romay_etal_2013","CML121.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2104","CML139.1.RY","Romay_etal_2013","CML139.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2105","CML14.1.RY","Romay_etal_2013","CML14.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2106","CML14.2.RY","Romay_etal_2013","CML14.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2107","CML142.1.RY","Romay_etal_2013","CML142.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2108","CML144.1.RY","Romay_etal_2013","CML144.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2109","CML144(Krakowsky).1.RY","Romay_etal_2013","CML144(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2110","CML154Q.1.RY","Romay_etal_2013","CML154Q.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2111","CML154Q.2.RY","Romay_etal_2013","CML154Q.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2112","CML157Q.1.RY","Romay_etal_2013","CML157Q.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2113","CML157Q.2.RY","Romay_etal_2013","CML157Q.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2114","CML158Q.1.RY","Romay_etal_2013","CML158Q.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2115","CML158Q.2.RY","Romay_etal_2013","CML158Q.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2116","CML172.1.RY","Romay_etal_2013","CML172.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2117","CML176.1.RY","Romay_etal_2013","CML176.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2118","CML176(Krakowsky).1.RY","Romay_etal_2013","CML176(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2119","CML184.1.RY","Romay_etal_2013","CML184.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2120","CML195.1.RY","Romay_etal_2013","CML195.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2121","CML196.1.RY","Romay_etal_2013","CML196.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2122","CML197.1.RY","Romay_etal_2013","CML197.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2123","CML198.1.RY","Romay_etal_2013","CML198.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2124","CML198(Krakowsky).1.RY","Romay_etal_2013","CML198(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2125","CML199.1.RY","Romay_etal_2013","CML199.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2126","CML200.1.RY","Romay_etal_2013","CML200.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2127","CML201.1.RY","Romay_etal_2013","CML201.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2128","CML204.1.RY","Romay_etal_2013","CML204.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2129","CML204(Krakowsky).1.RY","Romay_etal_2013","CML204(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2130","CML206.1.RY","Romay_etal_2013","CML206.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2131","CML206(Krakowsky).1.RY","Romay_etal_2013","CML206(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2132","CML210.1.RY","Romay_etal_2013","CML210.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2133","CML211.1.RY","Romay_etal_2013","CML211.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2134","CML212.1.RY","Romay_etal_2013","CML212.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2135","CML213.1.RY","Romay_etal_2013","CML213.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2136","CML214.1.RY","Romay_etal_2013","CML214.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2137","CML215.1.RY","Romay_etal_2013","CML215.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2138","CML217.1.RY","Romay_etal_2013","CML217.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2139","CML217(Krakowsky).1.RY","Romay_etal_2013","CML217(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2140","CML218.1.RY","Romay_etal_2013","CML218.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2141","CML218.2.RY","Romay_etal_2013","CML218.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2142","CML219.1.RY","Romay_etal_2013","CML219.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2143","CML220.1.RY","Romay_etal_2013","CML220.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2144","CML220.2.RY","Romay_etal_2013","CML220.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2145","CML223.1.RY","Romay_etal_2013","CML223.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2146","CML224.1.RY","Romay_etal_2013","CML224.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2147","CML225.1.RY","Romay_etal_2013","CML225.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2148","CML226.1.RY","Romay_etal_2013","CML226.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2149","CML227.1.RY","Romay_etal_2013","CML227.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2150","CML227(Krakowsky).1.RY","Romay_etal_2013","CML227(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2151","CML228.1.RY","Romay_etal_2013","CML228.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2152","CML228.2.RY","Romay_etal_2013","CML228.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2153","CML228.3.RY","Romay_etal_2013","CML228.3",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2154","CML228.4.RY","Romay_etal_2013","CML228.4",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2155","CML228.5.RY","Romay_etal_2013","CML228.5",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2156","CML228.6.RY","Romay_etal_2013","CML228.6",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2157","CML228.7.RY","Romay_etal_2013","CML228.7",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2158","CML229.1.RY","Romay_etal_2013","CML229.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2159","CML230.1.RY","Romay_etal_2013","CML230.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2160","CML230.2.RY","Romay_etal_2013","CML230.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2161","CML230.3.RY","Romay_etal_2013","CML230.3",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2162","CML230.4.RY","Romay_etal_2013","CML230.4",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2163","CML230.5.RY","Romay_etal_2013","CML230.5",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2164","CML230.6.RY","Romay_etal_2013","CML230.6",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2165","CML231.1.RY","Romay_etal_2013","CML231.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2166","CML233.1.RY","Romay_etal_2013","CML233.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2167","CML233(Krakowsky).1.RY","Romay_etal_2013","CML233(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2168","CML234.1.RY","Romay_etal_2013","CML234.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2169","CML235.1.RY","Romay_etal_2013","CML235.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2170","CML235(Krakowsky).1.RY","Romay_etal_2013","CML235(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2171","CML236.1.RY","Romay_etal_2013","CML236.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2172","CML236(Krakowsky).1.RY","Romay_etal_2013","CML236(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2173","CML238.1.RY","Romay_etal_2013","CML238.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2174","CML238.2.RY","Romay_etal_2013","CML238.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2175","CML242.1.RY","Romay_etal_2013","CML242.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2176","CML242(Krakowsky).1.RY","Romay_etal_2013","CML242(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2177","CML246.1.RY","Romay_etal_2013","CML246.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2178","CML247.1.RY","Romay_etal_2013","CML247.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2179","CML247.2.RY","Romay_etal_2013","CML247.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2180","CML247.3.RY","Romay_etal_2013","CML247.3",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2181","CML247.4.RY","Romay_etal_2013","CML247.4",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2182","CML247.5.RY","Romay_etal_2013","CML247.5",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2183","CML247.6.RY","Romay_etal_2013","CML247.6",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2184","CML247.7.RY","Romay_etal_2013","CML247.7",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2185","CML254.1.RY","Romay_etal_2013","CML254.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2186","CML254.2.RY","Romay_etal_2013","CML254.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2187","CML255.1.RY","Romay_etal_2013","CML255.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2188","CML255(Krakowsky).1.RY","Romay_etal_2013","CML255(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2189","CML258.1.RY","Romay_etal_2013","CML258.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2190","CML258.2.RY","Romay_etal_2013","CML258.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2191","CML261.1.RY","Romay_etal_2013","CML261.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2192","CML261.2.RY","Romay_etal_2013","CML261.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2193","CML264.1.RY","Romay_etal_2013","CML264.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2194","CML264.2.RY","Romay_etal_2013","CML264.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2195","CML269.1.RY","Romay_etal_2013","CML269.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2196","CML270.1.RY","Romay_etal_2013","CML270.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2197","CML277.1.RY","Romay_etal_2013","CML277.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2198","CML277.2.RY","Romay_etal_2013","CML277.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2199","CML277.3.RY","Romay_etal_2013","CML277.3",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2200","CML277.4.RY","Romay_etal_2013","CML277.4",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2201","CML277.5.RY","Romay_etal_2013","CML277.5",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2202","CML277.6.RY","Romay_etal_2013","CML277.6",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2203","CML277.7.RY","Romay_etal_2013","CML277.7",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2204","CML281.1.RY","Romay_etal_2013","CML281.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2205","CML281.2.RY","Romay_etal_2013","CML281.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2206","CML287.1.RY","Romay_etal_2013","CML287.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2207","CML287.2.RY","Romay_etal_2013","CML287.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2208","CML288.1.RY","Romay_etal_2013","CML288.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2209","CML289.1.RY","Romay_etal_2013","CML289.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2210","CML289(Krakowsky).1.RY","Romay_etal_2013","CML289(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2211","CML295.1.RY","Romay_etal_2013","CML295.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2212","CML304.1.RY","Romay_etal_2013","CML304.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2213","CML308.1.RY","Romay_etal_2013","CML308.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2214","CML308(Krakowsky).1.RY","Romay_etal_2013","CML308(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2215","CML309.1.RY","Romay_etal_2013","CML309.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2216","CML310.1.RY","Romay_etal_2013","CML310.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2217","CML311.1.RY","Romay_etal_2013","CML311.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2218","CML311.2.RY","Romay_etal_2013","CML311.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2219","CML312.1.RY","Romay_etal_2013","CML312.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2220","CML313.1.RY","Romay_etal_2013","CML313.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2221","CML314.1.RY","Romay_etal_2013","CML314.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2222","CML314.2.RY","Romay_etal_2013","CML314.2",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2223","CML315.1.RY","Romay_etal_2013","CML315.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2224","CML315(Krakowsky).1.RY","Romay_etal_2013","CML315(Krakowsky).1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2225","CML316.1.RY","Romay_etal_2013","CML316.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2226","CML317.1.RY","Romay_etal_2013","CML317.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"2227","CML318.1.RY","Romay_etal_2013","CML318.1",NA,"Inbred","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
